8 10 12 14 16 18 Glandularity "breast height"
-5.63828047974027 -5.11810659952038 -4.72745621155995 -4.004296872229 -3.10100905160595 -2.57337899355731 25% 1x
1.50003590490319 1.45160407675241 1.46418012347419 1.28725871761359 0.996805062601169 0.832057685964819 25% 1x
-14.4194331182086 -10.8013579981451 -6.67686602053368 -3.11421837779407 -1.22498409810941 0.61754643044812 50% 1x
53.0306863858881 40.7664766098944 26.5964760912995 14.064290973413 7.18311145227733 0.63986401441522 50% 1x
-80.0309463075534 -63.3428246480193 -43.6147787221285 -25.6397183986664 -15.3938194860164 -5.85258938919576 50% 1x
63.2268264701365 51.7603488938994 37.6221703887495 24.220214659282 16.2748654253439 8.98151812732922 50% 1x
-27.392640232255 -23.3534316236867 -17.9249758239639 -12.4734711979282 -9.11208621648777 -6.04156955084438 50% 1x
6.06179050145871 5.44477936882484 4.41096349260873 3.26463727780154 2.53337970511689 1.8589587987115 50% 1x
-5.09150623907318 -4.97005206070813 -4.22456914511412 -3.18593036465252 -2.51531508838942 -1.87490493956134 50% 1x
1.37869788875488 1.51816787446659 1.37145898722699 1.03904920464228 0.82404206681742 0.60958394158242 50% 1x
-10.1369427582467 -5.63727868846832 -0.88311260146176 1.3795739987699 2.20432277915504 3.13772472668648 100% 1x
38.4916378213188 22.8313076887658 6.42256273905311 -1.91415256450575 -5.27730445856237 -8.85706254067506 100% 1x
-60.268970721968 -38.0934542891817 -14.9728122886743 -2.39054694621721 3.17566459288785 8.8141166190236 100% 1x
49.7035461656967 33.4640292295369 16.4885254072397 6.57088059398393 1.80601760172866 -2.84985255659296 100% 1x
-22.6653251627581 -16.2521610655177 -9.42615905692364 -5.14067240355409 -2.931935421163 -0.81563772315493 100% 1x
5.34921612065528 4.07667335668397 2.6501127782798 1.68787028401425 1.16685383674954 0.66637150773542 100% 1x
-4.95938165842527 -3.95923738240158 -2.66824289994019 -1.73234383603109 -1.22630669106474 -0.72087477313467 100% 1x
1.54193691681923 1.28936502049872 0.88710294094141 0.56677661922357 0.39681132630782 0.21888243481137 100% 1x
-19.1645671809949 -16.8147836393425 -11.2842175549556 -7.36010377719434 -4.57868618758555 -2.47868929641614 0.1% 1.5x
69.1642550506839 61.2714924441808 42.9395827146565 29.4256514966446 19.6579289087392 11.9981028018794 0.1% 1.5x
-101.965119136956 -91.6144471733953 -67.1718980141002 -48.3350823642992 -34.3571345072815 -22.9686778874197 0.1% 1.5x
78.2354620498176 71.7362807421884 55.1555652655511 41.6575332103183 31.2933265356589 22.5028832092703 0.1% 1.5x
-32.6441079147333 -30.8365367945318 -24.9383780491408 -19.7612508863289 -15.6064942173144 -11.9172614942877 0.1% 1.5x
6.85235717685667 6.78822530725787 5.79998592988430 4.81380972545511 3.97289833000403 3.17917768091892 0.1% 1.5x
-5.20255134178982 -5.72186953226948 -5.21751943901165 -4.49305343499093 -3.80832311270289 -3.08782804193953 0.1% 1.5x
1.19982076353667 1.56076060188167 1.56492881077813 1.40461534333983 1.22337348295479 0.99454595304800 0.1% 1.5x
-18.9368374169727 -14.2466856768054 -9.67658919212705 -5.83550670894167 -3.17399694212437 -0.58313311347465 14.3% 1.5x
68.1975916819477 52.7885545642611 37.3521099989829 24.0144522955238 14.4152951488294 5.37200133816344 14.3% 1.5x
-100.584799434600 -80.3481396379044 -59.3364845238459 -40.5256897723847 -26.4182683111730 -13.4764271582640 14.3% 1.5x
77.4683655140414 64.1380253288522 49.5508760618772 35.8474373511219 25.0842774943437 15.3944811970640 14.3% 1.5x
-32.6054812956868 -28.1650488977722 -22.8333936929596 -17.4504776200432 -12.9832144755277 -8.99760803321632 14.3% 1.5x
6.96791822084179 6.35507060426797 5.42897605516953 4.36315569635605 3.41068862131482 2.55787568692749 14.3% 1.5x
-5.55480011203282 -5.53744406808503 -5.02555151475395 -4.17552960525184 -3.31257426365004 -2.52428449248738 14.3% 1.5x
1.38818732958602 1.58680153397930 1.56543387188259 1.34653090032133 1.07202357452204 0.81469244777539 14.3% 1.5x
-17.1884488866233 -12.4648977730464 -7.86447485868652 -4.26857559197584 -1.59017706091734 0.33534587896044 25% 1.5x
62.6110514618001 46.8351785403993 31.0816414513323 18.5353908511224 8.96204984806396 1.94796923562449 25% 1.5x
-93.4549995471558 -72.3737978055242 -50.5591679805397 -32.7364823535155 -18.7564942690574 -8.26799153644478 25% 1.5x
72.9082591782242 58.7281602761448 43.2352293155123 30.1173389665102 19.4879066305298 11.2810730591863 25% 1.5x
-31.1311975822105 -26.2535622724901 -20.3962428657680 -15.1685102551698 -10.7570129309277 -7.23294941203410 25% 1.5x
6.76954513778785 6.04121564868853 4.95723130361156 3.90023164701591 2.95603290328365 2.17053554755444 25% 1.5x
-5.54329792737660 -5.38824302422911 -4.65680239689631 -3.78329792777939 -2.92101412636709 -2.16681828800954 25% 1.5x
1.44343752532824 1.58994822097885 1.46794142071639 1.23092057141398 0.95398101969790 0.69923122392582 25% 1.5x
-15.1880781026812 -9.41627204366998 -4.86316066577117 -1.90660502160902 0.800916034431646 2.20897796113271 50% 1.5x
55.8853162629730 36.4768579416517 20.6104067446398 10.0460003667955 0.222936691687627 -4.99674714943268 50% 1.5x
-84.4950820333717 -58.1819978050464 -35.7045638888039 -20.2855203226159 -5.71448741769510 2.25268262092014 50% 1.5x
67.0207373868516 48.8178052252957 32.3448679025270 20.6381923159504 9.35813357471496 2.97361078801558 50% 1.5x
-29.2560945234631 -22.6244423618499 -16.0962713530783 -11.2553171293301 -6.46242636201031 -3.64639846320904 50% 1.5x
6.56732896400909 5.41934758149813 4.10705395092666 3.07980853984166 2.01643120903275 1.37126471303537 50% 1.5x
-5.71161373701105 -5.08117559441464 -3.99860089133949 -3.07983057699189 -2.04287106983903 -1.41142550858313 50% 1.5x
1.62883231176140 1.60555739426190 1.31021175203602 1.02309697001406 0.665251808238488 0.448949271362092 50% 1.5x
-9.08985806284783 -4.24472253222862 -0.76984500543629 1.79755857225210 3.86063705017426 3.61533168777020 100% 1.5x
35.1556369384749 18.1509079784559 5.68125150161062 -3.63463909599484 -11.0205284735661 -10.7181951668970 100% 1.5x
-56.0978712690103 -31.8072030795209 -13.4899048502527 0.37105862852171 11.2896086675581 11.7593837388993 100% 1.5x
47.1824896624291 29.2211378862523 15.1812213039088 4.38409501074898 -4.13536381059572 -5.23682533548250 100% 1.5x
-21.9600453686823 -14.7826330542632 -8.89402113581299 -4.26541028396866 -0.57333179461705 0.20490475866474 100% 1.5x
5.29110896452988 3.84173121313000 2.56370945818317 1.52747236803440 0.68342584907207 0.45306012392519 100% 1.5x
-4.99601003982595 -3.81155649463395 -2.61967825700806 -1.60906764897764 -0.75979279134353 -0.52275565616072 100% 1.5x
1.58931930382548 1.27244560068908 0.88101681882966 0.53367982394117 0.23266989613221 0.15329649678692 100% 1.5x
-20.3453500911976 -15.3818577673824 -10.2085381494137 -5.82733246008717 -2.78095953625346 -1.00389834939120 0.1% 2x
73.2554361668989 56.8975786879096 39.4790873074193 24.4770521135583 13.5516022229364 6.99553918152219 0.1% 2x
-107.907465783956 -86.3983958268832 -62.7696059405248 -41.9387164948392 -25.9817373190385 -16.0778723477594 0.1% 2x
82.8941858466593 68.7388013299305 52.3929631099517 37.4873989211601 25.4008522980169 17.6058512760968 0.1% 2x
-34.7383808303456 -30.0397325611327 -24.0835770063152 -18.3565316136584 -13.3842908993097 -10.0427005745298 0.1% 2x
7.37059912539802 6.72678820985405 5.69120903653127 4.59330932164656 3.54545622880765 2.81284017168739 0.1% 2x
-5.79085861396574 -5.77337642017993 -5.18014471288083 -4.36215752364718 -3.42862300765967 -2.76054480158645 0.1% 2x
1.42058778605767 1.61983265007594 1.56888397920142 1.39101720599815 1.09953698599335 0.88760904291828 0.1% 2x
-19.1170265427664 -13.3058327996024 -8.35415941456442 -4.32615232196170 -1.49402451660712 0.92582907692514 14.3% 2x
69.0682816801379 49.8512852808101 33.0164364994159 19.0260534814189 8.87201415208120 0.22795992937770 14.3% 2x
-102.273279944056 -76.8017166510144 -53.6738836474383 -33.8699323355993 -19.0072269586949 -6.35662104463300 14.3% 2x
79.1707537558980 62.1205210589987 45.8434996421431 31.3032852217140 19.9876960727833 10.3055289159243 14.3% 2x
-33.5531941732455 -27.6710886601089 -21.5879390791509 -15.7999411755434 -11.1043742252699 -7.03216813741396 14.3% 2x
7.24589514523948 6.33987779688810 5.23439691510269 4.06255248392697 3.06013445568943 2.16764654523321 14.3% 2x
-5.90694530032777 -5.61697437182332 -4.90249004225999 -3.92493786069026 -3.01592608192114 -2.16739081871729 14.3% 2x
1.53372047301056 1.64617724031139 1.54078564885475 1.26945781266833 0.98029000820539 0.69537688160476 14.3% 2x
-17.7151618872944 -11.6762048587017 -6.83745246835591 -2.90772507473843 -0.00419777322261 1.31047973560291 25% 2x
64.5369249289555 44.4778685756716 27.8004533042877 13.9526793178979 3.54650464094095 -1.45485333819163 25% 2x
-96.4580997536959 -69.6893797342646 -46.3956009946817 -26.5054598331460 -11.2558621390243 -3.44916912000035 25% 2x
75.4750033870382 57.3560133542242 40.6176184430994 25.7822935056240 14.1278292266742 7.76486282215846 25% 2x
-32.4016083956099 -26.0210770204408 -19.5854473368220 -13.5637597038356 -8.68766438071822 -5.85550080302071 25% 2x
7.11588245353662 6.08362435654798 4.85856066823430 3.60217344742505 2.54429602167510 1.89745882642963 25% 2x
-5.97146437712964 -5.53397984775321 -4.64693238651176 -3.53068332340179 -2.53948610150421 -1.92285998024494 25% 2x
1.62192409374839 1.68095232949207 1.50086947203183 1.15229206241631 0.824476989727103 0.620000821622919 25% 2x
-13.7459716968014 -8.56380090371856 -4.28979969759713 -0.41324119391158 1.69230593550597 3.12544003276511 50% 2x
51.3376932532365 33.5719543961296 18.5529027571888 4.88540710576677 -2.88906422288599 -8.20020118784173 50% 2x
-78.7924495926802 -54.2608149912678 -32.7829108215061 -13.0460380815292 -1.28533369822837 6.83585315159465 50% 2x
63.4438541963516 46.1872198129110 30.2860417495202 15.3913804609064 6.09630272285736 -0.43863485493705 50% 2x
-28.1067595151831 -21.7329803636913 -15.3666388517613 -9.19621868949206 -5.16812566573774 -2.26596700372391 50% 2x
6.39451896430322 5.28357128464266 3.99295077756319 2.66123817129083 1.75541962408278 1.08403562001326 50% 2x
-5.59927627057295 -5.00124388885343 -3.93535686016687 -2.67974610124986 -1.80301650295393 -1.13828192939998 50% 2x
1.60310974735945 1.59173238124724 1.30285446626893 0.883219836298924 0.585083299976351 0.354872662135623 50% 2x

8.19501354358143 -3.43233929966256 1.06854465027246 2.69788034635764 3.99696833004187 3.61541032645446 100% 2x
32.3339621213143 15.4258208938566 -0.46194442378509 -6.80072235828109 -11.7370374938090 -10.9518596915828 100% 2x
-52.5743897761552 -28.1495435012571 -5.14993172462760 4.91883675862664 12.6606188617394 12.4397898399456 100% 2x
45.0099868190053 26.7488349477012 9.31794639978741 0.99324724634839 -5.39867149276577 -5.99288165168819 100% 2x
-21.3014430876912 -13.9225108347228 -6.65074765969073 -2.89482853763288 0.019070454024008 0.59618625122408 100% 2x
5.21105850309460 3.70302309527900 2.11518866240840 1.24232141816806 0.550066476635071 0.36163013483674 100% 2x
-4.97500545277725 -3.72233756306733 -2.19384386035287 -1.33366860960407 -0.63011980792665 -0.43734635307982 100% 2x
1.59722116812876 1.25463523341077 0.73278989126218 0.43715460733195 0.188038328621894 0.12613288060321 100% 2x
